Using TensorFlow backend.
2018-01-30 18:48:11.773928: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Reading TRAIN data...
Reading TEST data...
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

48640/50000 [============================>.] - ETA: 0s - loss: 0.1458
49152/50000 [============================>.] - ETA: 0s - loss: 0.1458
49920/50000 [============================>.] - ETA: 0s - loss: 0.1459
50000/50000 [==============================] - 5s 107us/step - loss: 0.1459 - val_loss: 0.1433
Epoch 20/50

  256/50000 [..............................] - ETA: 6s - loss: 0.1441
  768/50000 [..............................] - ETA: 5s - loss: 0.1430
 1536/50000 [..............................] - ETA: 5s - loss: 0.1449
 2048/50000 [>.............................] - ETA: 4s - loss: 0.1444
 2816/50000 [>.............................] - ETA: 4s - loss: 0.1454
 3328/50000 [>.............................] - ETA: 4s - loss: 0.1460
 3840/50000 [=>............................] - ETA: 4s - loss: 0.1462
 4352/50000 [=>............................] - ETA: 4s - loss: 0.1457
 5120/50000 [==>...........................] - ETA: 4s - loss: 0.1456
 5632/50000 [==>...........................] - ETA: 4s - loss: 0.1455
 6400/50000 [==>...........................] - ETA: 4s - loss: 0.1449
 6912/50000 [===>..........................] - ETA: 4s - loss: 0.1446
 7424/50000 [===>..........................] - ETA: 4s - loss: 0.1444
 7936/50000 [===>..........................] - ETA: 4s - loss: 0.1445
 8704/50000 [====>.........................] - ETA: 4s - loss: 0.1445
 9472/50000 [====>.........................] - ETA: 4s - loss: 0.1444
10240/50000 [=====>........................] - ETA: 3s - loss: 0.1443
11008/50000 [=====>........................] - ETA: 3s - loss: 0.1446
11776/50000 [======>.......................] - ETA: 3s - loss: 0.1445
12544/50000 [======>.......................] - ETA: 3s - loss: 0.1444
13056/50000 [======>.......................] - ETA: 3s - loss: 0.1443
13568/50000 [=======>......................] - ETA: 3s - loss: 0.1441
14336/50000 [=======>......................] - ETA: 3s - loss: 0.1441
14848/50000 [=======>......................] - ETA: 3s - loss: 0.1442
15616/50000 [========>.....................] - ETA: 3s - loss: 0.1442
16384/50000 [========>.....................] - ETA: 3s - loss: 0.1442
17152/50000 [=========>....................] - ETA: 3s - loss: 0.1441
17664/50000 [=========>....................] - ETA: 3s - loss: 0.1441
18432/50000 [==========>...................] - ETA: 3s - loss: 0.1441
19200/50000 [==========>...................] - ETA: 3s - loss: 0.1442
19968/50000 [==========>...................] - ETA: 2s - loss: 0.1442
20736/50000 [===========>..................] - ETA: 2s - loss: 0.1442
21504/50000 [===========>..................] - ETA: 2s - loss: 0.1442
22272/50000 [============>.................] - ETA: 2s - loss: 0.1442
22784/50000 [============>.................] - ETA: 2s - loss: 0.1442
23552/50000 [=============>................] - ETA: 2s - loss: 0.1442
24320/50000 [=============>................] - ETA: 2s - loss: 0.1442
24832/50000 [=============>................] - ETA: 2s - loss: 0.1441
25344/50000 [==============>...............] - ETA: 2s - loss: 0.1440
26112/50000 [==============>...............] - ETA: 2s - loss: 0.1439
26624/50000 [==============>...............] - ETA: 2s - loss: 0.1439
27136/50000 [===============>..............] - ETA: 2s - loss: 0.1439
27904/50000 [===============>..............] - ETA: 2s - loss: 0.1439
28672/50000 [================>.............] - ETA: 2s - loss: 0.1439
29440/50000 [================>.............] - ETA: 2s - loss: 0.1440
29952/50000 [================>.............] - ETA: 1s - loss: 0.1440
30720/50000 [=================>............] - ETA: 1s - loss: 0.1440
31488/50000 [=================>............] - ETA: 1s - loss: 0.1440
32256/50000 [==================>...........] - ETA: 1s - loss: 0.1439
32768/50000 [==================>...........] - ETA: 1s - loss: 0.1439
33280/50000 [==================>...........] - ETA: 1s - loss: 0.1439
33792/50000 [===================>..........] - ETA: 1s - loss: 0.1439
34560/50000 [===================>..........] - ETA: 1s - loss: 0.1439
35328/50000 [====================>.........] - ETA: 1s - loss: 0.1439
36096/50000 [====================>.........] - ETA: 1s - loss: 0.1439
36608/50000 [====================>.........] - ETA: 1s - loss: 0.1438
37376/50000 [=====================>........] - ETA: 1s - loss: 0.1437
38144/50000 [=====================>........] - ETA: 1s - loss: 0.1437
38656/50000 [======================>.......] - ETA: 1s - loss: 0.1437
39168/50000 [======================>.......] - ETA: 1s - loss: 0.1436
39936/50000 [======================>.......] - ETA: 0s - loss: 0.1436
40448/50000 [=======================>......] - ETA: 0s - loss: 0.1436
41216/50000 [=======================>......] - ETA: 0s - loss: 0.1435
41728/50000 [========================>.....] - ETA: 0s - loss: 0.1435
42240/50000 [========================>.....] - ETA: 0s - loss: 0.1435
43008/50000 [========================>.....] - ETA: 0s - loss: 0.1435
43520/50000 [=========================>....] - ETA: 0s - loss: 0.1435
44032/50000 [=========================>....] - ETA: 0s - loss: 0.1435
44544/50000 [=========================>....] - ETA: 0s - loss: 0.1435
45312/50000 [==========================>...] - ETA: 0s - loss: 0.1435
45824/50000 [==========================>...] - ETA: 0s - loss: 0.1435
46592/50000 [==========================>...] - ETA: 0s - loss: 0.1435
47104/50000 [===========================>..] - ETA: 0s - loss: 0.1435
47872/50000 [===========================>..] - ETA: 0s - loss: 0.1435
48384/50000 [============================>.] - ETA: 0s - loss: 0.1435
49152/50000 [============================>.] - ETA: 0s - loss: 0.1434
49664/50000 [============================>.] - ETA: 0s - loss: 0.1434
50000/50000 [==============================] - 5s 109us/step - loss: 0.1434 - val_loss: 0.1408
Epoch 21/50

  256/50000 [..............................] - ETA: 3s - loss: 0.1399
 1280/50000 [..............................] - ETA: 2s - loss: 0.1425
 2304/50000 [>.............................] - ETA: 2s - loss: 0.1416
 3328/50000 [>.............................] - ETA: 2s - loss: 0.1403
 4352/50000 [=>............................] - ETA: 2s - loss: 0.1406
 4864/50000 [=>............................] - ETA: 2s - loss: 0.1410
 5376/50000 [==>...........................] - ETA: 2s - loss: 0.1406
 6144/50000 [==>...........................] - ETA: 2s - loss: 0.1406
 6656/50000 [==>...........................] - ETA: 3s - loss: 0.1407
 7424/50000 [===>..........................] - ETA: 3s - loss: 0.1406
 7936/50000 [===>..........................] - ETA: 3s - loss: 0.1407
 8448/50000 [====>.........................] - ETA: 3s - loss: 0.1407
 8960/50000 [====>.........................] - ETA: 3s - loss: 0.1406
 9472/50000 [====>.........................] - ETA: 3s - loss: 0.1406
 9984/50000 [====>.........................] - ETA: 3s - loss: 0.1408
10496/50000 [=====>........................] - ETA: 3s - loss: 0.1405
11264/50000 [=====>........................] - ETA: 3s - loss: 0.1406
11776/50000 [======>.......................] - ETA: 3s - loss: 0.1405
12288/50000 [======>.......................] - ETA: 3s - loss: 0.1405
13056/50000 [======>.......................] - ETA: 3s - loss: 0.1408
13568/50000 [=======>......................] - ETA: 3s - loss: 0.1409
14336/50000 [=======>......................] - ETA: 3s - loss: 0.1409
15104/50000 [========>.....................] - ETA: 2s - loss: 0.1410
15616/50000 [========>.....................] - ETA: 2s - loss: 0.1410
16384/50000 [========>.....................] - ETA: 2s - loss: 0.1410
16896/50000 [=========>....................] - ETA: 2s - loss: 0.1409
17664/50000 [=========>....................] - ETA: 2s - loss: 0.1410
18432/50000 [==========>...................] - ETA: 2s - loss: 0.1410
18944/50000 [==========>...................] - ETA: 2s - loss: 0.1411
19456/50000 [==========>...................] - ETA: 2s - loss: 0.1411
20224/50000 [===========>..................] - ETA: 2s - loss: 0.1410
20992/50000 [===========>..................] - ETA: 2s - loss: 0.1411
21504/50000 [===========>..................] - ETA: 2s - loss: 0.1412
22016/50000 [============>.................] - ETA: 2s - loss: 0.1411
22784/50000 [============>.................] - ETA: 2s - loss: 0.1411
23552/50000 [=============>................] - ETA: 2s - loss: 0.1411
24064/50000 [=============>................] - ETA: 2s - loss: 0.1412
24576/50000 [=============>................] - ETA: 2s - loss: 0.1412
25344/50000 [==============>...............] - ETA: 2s - loss: 0.1412
25856/50000 [==============>...............] - ETA: 2s - loss: 0.1412
26368/50000 [==============>...............] - ETA: 2s - loss: 0.1413
27136/50000 [===============>..............] - ETA: 2s - loss: 0.1413
27904/50000 [===============>..............] - ETA: 2s - loss: 0.1414
28672/50000 [================>.............] - ETA: 1s - loss: 0.1414
29184/50000 [================>.............] - ETA: 1s - loss: 0.1414
29952/50000 [================>.............] - ETA: 1s - loss: 0.1413
30464/50000 [=================>............] - ETA: 1s - loss: 0.1413
30976/50000 [=================>............] - ETA: 1s - loss: 0.1413
31488/50000 [=================>............] - ETA: 1s - loss: 0.1413
32256/50000 [==================>...........] - ETA: 1s - loss: 0.1413
33024/50000 [==================>...........] - ETA: 1s - loss: 0.1413
33536/50000 [===================>..........] - ETA: 1s - loss: 0.1413
34048/50000 [===================>..........] - ETA: 1s - loss: 0.1412
34560/50000 [===================>..........] - ETA: 1s - loss: 0.1412
35328/50000 [====================>.........] - ETA: 1s - loss: 0.1412
35840/50000 [====================>.........] - ETA: 1s - loss: 0.1411
36352/50000 [====================>.........] - ETA: 1s - loss: 0.1411
37120/50000 [=====================>........] - ETA: 1s - loss: 0.1411
37632/50000 [=====================>........] - ETA: 1s - loss: 0.1410
38400/50000 [======================>.......] - ETA: 1s - loss: 0.1410
38912/50000 [======================>.......] - ETA: 1s - loss: 0.1409
39424/50000 [======================>.......] - ETA: 0s - loss: 0.1410
40192/50000 [=======================>......] - ETA: 0s - loss: 0.1410
40960/50000 [=======================>......] - ETA: 0s - loss: 0.1410
41728/50000 [========================>.....] - ETA: 0s - loss: 0.1410
42496/50000 [========================>.....] - ETA: 0s - loss: 0.1410
43008/50000 [========================>.....] - ETA: 0s - loss: 0.1410
43520/50000 [=========================>....] - ETA: 0s - loss: 0.1410
44288/50000 [=========================>....] - ETA: 0s - loss: 0.1410
44800/50000 [=========================>....] - ETA: 0s - loss: 0.1410
45312/50000 [==========================>...] - ETA: 0s - loss: 0.1409
46080/50000 [==========================>...] - ETA: 0s - loss: 0.1409
46848/50000 [===========================>..] - ETA: 0s - loss: 0.1410
47360/50000 [===========================>..] - ETA: 0s - loss: 0.1410
48128/50000 [===========================>..] - ETA: 0s - loss: 0.1409
48640/50000 [============================>.] - ETA: 0s - loss: 0.1410
49152/50000 [============================>.] - ETA: 0s - loss: 0.1410
49920/50000 [============================>.] - ETA: 0s - loss: 0.1410
50000/50000 [==============================] - 5s 106us/step - loss: 0.1410 - val_loss: 0.1385
Epoch 22/50

  256/50000 [..............................] - ETA: 10s - loss: 0.1407
  768/50000 [..............................] - ETA: 7s - loss: 0.1416
 1536/50000 [..............................] - ETA: 5s - loss: 0.1406
 2304/50000 [>.............................] - ETA: 5s - loss: 0.1394
 2816/50000 [>.............................] - ETA: 5s - loss: 0.1394
 3584/50000 [=>............................] - ETA: 4s - loss: 0.1394
 4096/50000 [=>............................] - ETA: 4s - loss: 0.1398
 4864/50000 [=>............................] - ETA: 4s - loss: 0.1399
 5632/50000 [==>...........................] - ETA: 4s - loss: 0.1401
 6144/50000 [==>...........................] - ETA: 4s - loss: 0.1402
 6912/50000 [===>..........................] - ETA: 4s - loss: 0.1403
 7424/50000 [===>..........................] - ETA: 4s - loss: 0.1403
 7936/50000 [===>..........................] - ETA: 4s - loss: 0.1402
 8448/50000 [====>.........................] - ETA: 4s - loss: 0.1400
 9216/50000 [====>.........................] - ETA: 4s - loss: 0.1400
 9984/50000 [====>.........................] - ETA: 3s - loss: 0.1398
10752/50000 [=====>........................] - ETA: 3s - loss: 0.1397
11264/50000 [=====>........................] - ETA: 3s - loss: 0.1397
11776/50000 [======>.......................] - ETA: 3s - loss: 0.1398
12544/50000 [======>.......................] - ETA: 3s - loss: 0.1397
13056/50000 [======>.......................] - ETA: 3s - loss: 0.1398
13824/50000 [=======>......................] - ETA: 3s - loss: 0.1397
14336/50000 [=======>......................] - ETA: 3s - loss: 0.1394
15104/50000 [========>.....................] - ETA: 3s - loss: 0.1394
15872/50000 [========>.....................] - ETA: 3s - loss: 0.1394
16640/50000 [========>.....................] - ETA: 3s - loss: 0.1395
17408/50000 [=========>....................] - ETA: 3s - loss: 0.1395
18688/50000 [==========>...................] - ETA: 2s - loss: 0.1393
19968/50000 [==========>...................] - ETA: 2s - loss: 0.1393
21248/50000 [===========>..................] - ETA: 2s - loss: 0.1391
22528/50000 [============>.................] - ETA: 2s - loss: 0.1391
23808/50000 [=============>................] - ETA: 2s - loss: 0.1392
25088/50000 [==============>...............] - ETA: 2s - loss: 0.1392
26368/50000 [==============>...............] - ETA: 1s - loss: 0.1393
