Using TensorFlow backend.
2018-02-04 01:39:11.458747: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

44928/50000 [=========================>....] - ETA: 0s - loss: 0.6101
45376/50000 [==========================>...] - ETA: 0s - loss: 0.6101
45632/50000 [==========================>...] - ETA: 0s - loss: 0.6101
45824/50000 [==========================>...] - ETA: 0s - loss: 0.6101
46080/50000 [==========================>...] - ETA: 0s - loss: 0.6101
46336/50000 [==========================>...] - ETA: 0s - loss: 0.6100
46592/50000 [==========================>...] - ETA: 0s - loss: 0.6100
46848/50000 [===========================>..] - ETA: 0s - loss: 0.6100
47104/50000 [===========================>..] - ETA: 0s - loss: 0.6100
47424/50000 [===========================>..] - ETA: 0s - loss: 0.6100
47680/50000 [===========================>..] - ETA: 0s - loss: 0.6100
47936/50000 [===========================>..] - ETA: 0s - loss: 0.6100
48192/50000 [===========================>..] - ETA: 0s - loss: 0.6101
48512/50000 [============================>.] - ETA: 0s - loss: 0.6101
48832/50000 [============================>.] - ETA: 0s - loss: 0.6101
49088/50000 [============================>.] - ETA: 0s - loss: 0.6100
49344/50000 [============================>.] - ETA: 0s - loss: 0.6100
49664/50000 [============================>.] - ETA: 0s - loss: 0.6100
49984/50000 [============================>.] - ETA: 0s - loss: 0.6100
50000/50000 [==============================] - 9s 173us/step - loss: 0.6100 - val_loss: 0.6095
Epoch 10/50

   64/50000 [..............................] - ETA: 8s - loss: 0.6047
  384/50000 [..............................] - ETA: 8s - loss: 0.6112
  704/50000 [..............................] - ETA: 8s - loss: 0.6104
 1024/50000 [..............................] - ETA: 8s - loss: 0.6090
 1344/50000 [..............................] - ETA: 8s - loss: 0.6085
 1664/50000 [..............................] - ETA: 8s - loss: 0.6088
 1984/50000 [>.............................] - ETA: 8s - loss: 0.6083
 2368/50000 [>.............................] - ETA: 7s - loss: 0.6083
 2816/50000 [>.............................] - ETA: 7s - loss: 0.6080
 3200/50000 [>.............................] - ETA: 7s - loss: 0.6078
 3584/50000 [=>............................] - ETA: 7s - loss: 0.6080
 3904/50000 [=>............................] - ETA: 7s - loss: 0.6082
 4160/50000 [=>............................] - ETA: 7s - loss: 0.6083
 4480/50000 [=>............................] - ETA: 7s - loss: 0.6094
 4928/50000 [=>............................] - ETA: 7s - loss: 0.6094
 5312/50000 [==>...........................] - ETA: 7s - loss: 0.6096
 5568/50000 [==>...........................] - ETA: 7s - loss: 0.6094
 5760/50000 [==>...........................] - ETA: 7s - loss: 0.6096
 5952/50000 [==>...........................] - ETA: 7s - loss: 0.6094
 6208/50000 [==>...........................] - ETA: 7s - loss: 0.6096
 6400/50000 [==>...........................] - ETA: 7s - loss: 0.6096
 6720/50000 [===>..........................] - ETA: 7s - loss: 0.6096
 7040/50000 [===>..........................] - ETA: 7s - loss: 0.6098
 7296/50000 [===>..........................] - ETA: 7s - loss: 0.6099
 7616/50000 [===>..........................] - ETA: 7s - loss: 0.6097
 7936/50000 [===>..........................] - ETA: 7s - loss: 0.6095
 8192/50000 [===>..........................] - ETA: 7s - loss: 0.6095
 8512/50000 [====>.........................] - ETA: 7s - loss: 0.6093
 8832/50000 [====>.........................] - ETA: 7s - loss: 0.6092
 9152/50000 [====>.........................] - ETA: 7s - loss: 0.6090
 9472/50000 [====>.........................] - ETA: 7s - loss: 0.6090
 9792/50000 [====>.........................] - ETA: 7s - loss: 0.6088
10112/50000 [=====>........................] - ETA: 7s - loss: 0.6087
10432/50000 [=====>........................] - ETA: 7s - loss: 0.6085
10752/50000 [=====>........................] - ETA: 7s - loss: 0.6084
11008/50000 [=====>........................] - ETA: 7s - loss: 0.6085
11328/50000 [=====>........................] - ETA: 6s - loss: 0.6085
11712/50000 [======>.......................] - ETA: 6s - loss: 0.6084
12032/50000 [======>.......................] - ETA: 6s - loss: 0.6083
12352/50000 [======>.......................] - ETA: 6s - loss: 0.6082
12736/50000 [======>.......................] - ETA: 6s - loss: 0.6083
13120/50000 [======>.......................] - ETA: 6s - loss: 0.6082
13504/50000 [=======>......................] - ETA: 6s - loss: 0.6081
13888/50000 [=======>......................] - ETA: 6s - loss: 0.6083
14208/50000 [=======>......................] - ETA: 6s - loss: 0.6084
14528/50000 [=======>......................] - ETA: 6s - loss: 0.6083
14912/50000 [=======>......................] - ETA: 6s - loss: 0.6083
15296/50000 [========>.....................] - ETA: 6s - loss: 0.6082
15680/50000 [========>.....................] - ETA: 6s - loss: 0.6080
16064/50000 [========>.....................] - ETA: 5s - loss: 0.6079
16384/50000 [========>.....................] - ETA: 5s - loss: 0.6078
16768/50000 [=========>....................] - ETA: 5s - loss: 0.6078
17152/50000 [=========>....................] - ETA: 5s - loss: 0.6079
17472/50000 [=========>....................] - ETA: 5s - loss: 0.6079
17792/50000 [=========>....................] - ETA: 5s - loss: 0.6079
18112/50000 [=========>....................] - ETA: 5s - loss: 0.6080
18432/50000 [==========>...................] - ETA: 5s - loss: 0.6079
18752/50000 [==========>...................] - ETA: 5s - loss: 0.6079
19072/50000 [==========>...................] - ETA: 5s - loss: 0.6080
19392/50000 [==========>...................] - ETA: 5s - loss: 0.6080
19712/50000 [==========>...................] - ETA: 5s - loss: 0.6080
20160/50000 [===========>..................] - ETA: 5s - loss: 0.6081
20608/50000 [===========>..................] - ETA: 5s - loss: 0.6081
20800/50000 [===========>..................] - ETA: 5s - loss: 0.6082
21056/50000 [===========>..................] - ETA: 5s - loss: 0.6081
21312/50000 [===========>..................] - ETA: 5s - loss: 0.6081
21568/50000 [===========>..................] - ETA: 4s - loss: 0.6081
21824/50000 [============>.................] - ETA: 4s - loss: 0.6080
22080/50000 [============>.................] - ETA: 4s - loss: 0.6080
22400/50000 [============>.................] - ETA: 4s - loss: 0.6079
22656/50000 [============>.................] - ETA: 4s - loss: 0.6078
22912/50000 [============>.................] - ETA: 4s - loss: 0.6078
23232/50000 [============>.................] - ETA: 4s - loss: 0.6078
23552/50000 [=============>................] - ETA: 4s - loss: 0.6077
23872/50000 [=============>................] - ETA: 4s - loss: 0.6077
24192/50000 [=============>................] - ETA: 4s - loss: 0.6077
24512/50000 [=============>................] - ETA: 4s - loss: 0.6076
24768/50000 [=============>................] - ETA: 4s - loss: 0.6077
25088/50000 [==============>...............] - ETA: 4s - loss: 0.6077
25408/50000 [==============>...............] - ETA: 4s - loss: 0.6077
25728/50000 [==============>...............] - ETA: 4s - loss: 0.6078
25984/50000 [==============>...............] - ETA: 4s - loss: 0.6078
26304/50000 [==============>...............] - ETA: 4s - loss: 0.6078
26624/50000 [==============>...............] - ETA: 4s - loss: 0.6078
26944/50000 [===============>..............] - ETA: 4s - loss: 0.6079
27264/50000 [===============>..............] - ETA: 4s - loss: 0.6079
27584/50000 [===============>..............] - ETA: 3s - loss: 0.6079
27968/50000 [===============>..............] - ETA: 3s - loss: 0.6079
28288/50000 [===============>..............] - ETA: 3s - loss: 0.6079
28608/50000 [================>.............] - ETA: 3s - loss: 0.6078
28928/50000 [================>.............] - ETA: 3s - loss: 0.6079
29312/50000 [================>.............] - ETA: 3s - loss: 0.6079
29632/50000 [================>.............] - ETA: 3s - loss: 0.6079
29952/50000 [================>.............] - ETA: 3s - loss: 0.6079
30336/50000 [=================>............] - ETA: 3s - loss: 0.6079
30656/50000 [=================>............] - ETA: 3s - loss: 0.6078
30976/50000 [=================>............] - ETA: 3s - loss: 0.6078
31232/50000 [=================>............] - ETA: 3s - loss: 0.6078
31552/50000 [=================>............] - ETA: 3s - loss: 0.6078
31936/50000 [==================>...........] - ETA: 3s - loss: 0.6079
32320/50000 [==================>...........] - ETA: 3s - loss: 0.6079
32704/50000 [==================>...........] - ETA: 3s - loss: 0.6079
33088/50000 [==================>...........] - ETA: 2s - loss: 0.6079
33472/50000 [===================>..........] - ETA: 2s - loss: 0.6079
33728/50000 [===================>..........] - ETA: 2s - loss: 0.6079
34048/50000 [===================>..........] - ETA: 2s - loss: 0.6079
34432/50000 [===================>..........] - ETA: 2s - loss: 0.6079
34880/50000 [===================>..........] - ETA: 2s - loss: 0.6079
35328/50000 [====================>.........] - ETA: 2s - loss: 0.6079
35840/50000 [====================>.........] - ETA: 2s - loss: 0.6078
36032/50000 [====================>.........] - ETA: 2s - loss: 0.6078
36288/50000 [====================>.........] - ETA: 2s - loss: 0.6078
36480/50000 [====================>.........] - ETA: 2s - loss: 0.6078
36736/50000 [=====================>........] - ETA: 2s - loss: 0.6078
37056/50000 [=====================>........] - ETA: 2s - loss: 0.6077
37312/50000 [=====================>........] - ETA: 2s - loss: 0.6078
37632/50000 [=====================>........] - ETA: 2s - loss: 0.6078
37952/50000 [=====================>........] - ETA: 2s - loss: 0.6077
38208/50000 [=====================>........] - ETA: 2s - loss: 0.6077
38464/50000 [======================>.......] - ETA: 2s - loss: 0.6077
38720/50000 [======================>.......] - ETA: 2s - loss: 0.6077
39040/50000 [======================>.......] - ETA: 1s - loss: 0.6077
39296/50000 [======================>.......] - ETA: 1s - loss: 0.6077
39616/50000 [======================>.......] - ETA: 1s - loss: 0.6077
39872/50000 [======================>.......] - ETA: 1s - loss: 0.6076
40128/50000 [=======================>......] - ETA: 1s - loss: 0.6076
40384/50000 [=======================>......] - ETA: 1s - loss: 0.6076
40704/50000 [=======================>......] - ETA: 1s - loss: 0.6076
41024/50000 [=======================>......] - ETA: 1s - loss: 0.6076
41344/50000 [=======================>......] - ETA: 1s - loss: 0.6075
41664/50000 [=======================>......] - ETA: 1s - loss: 0.6075
41984/50000 [========================>.....] - ETA: 1s - loss: 0.6075
42304/50000 [========================>.....] - ETA: 1s - loss: 0.6075
42624/50000 [========================>.....] - ETA: 1s - loss: 0.6075
42944/50000 [========================>.....] - ETA: 1s - loss: 0.6074
43264/50000 [========================>.....] - ETA: 1s - loss: 0.6075
43648/50000 [=========================>....] - ETA: 1s - loss: 0.6074
44032/50000 [=========================>....] - ETA: 1s - loss: 0.6074
44352/50000 [=========================>....] - ETA: 1s - loss: 0.6074
44736/50000 [=========================>....] - ETA: 0s - loss: 0.6074
45056/50000 [==========================>...] - ETA: 0s - loss: 0.6074
45440/50000 [==========================>...] - ETA: 0s - loss: 0.6075
45824/50000 [==========================>...] - ETA: 0s - loss: 0.6074
46080/50000 [==========================>...] - ETA: 0s - loss: 0.6074
46400/50000 [==========================>...] - ETA: 0s - loss: 0.6074
46720/50000 [===========================>..] - ETA: 0s - loss: 0.6074
47104/50000 [===========================>..] - ETA: 0s - loss: 0.6073
47488/50000 [===========================>..] - ETA: 0s - loss: 0.6072
47808/50000 [===========================>..] - ETA: 0s - loss: 0.6072
48128/50000 [===========================>..] - ETA: 0s - loss: 0.6072
48448/50000 [============================>.] - ETA: 0s - loss: 0.6072
48896/50000 [============================>.] - ETA: 0s - loss: 0.6071
49280/50000 [============================>.] - ETA: 0s - loss: 0.6071
49728/50000 [============================>.] - ETA: 0s - loss: 0.6071
50000/50000 [==============================] - 10s 197us/step - loss: 0.6072 - val_loss: 0.6134
Epoch 11/50

   64/50000 [..............................] - ETA: 15s - loss: 0.6064
  384/50000 [..............................] - ETA: 9s - loss: 0.6135
  704/50000 [..............................] - ETA: 9s - loss: 0.6109
 1024/50000 [..............................] - ETA: 9s - loss: 0.6126
 1280/50000 [..............................] - ETA: 9s - loss: 0.6114
 1536/50000 [..............................] - ETA: 9s - loss: 0.6111
 1856/50000 [>.............................] - ETA: 9s - loss: 0.6092
 2048/50000 [>.............................] - ETA: 9s - loss: 0.6096
 2304/50000 [>.............................] - ETA: 9s - loss: 0.6098
 2624/50000 [>.............................] - ETA: 9s - loss: 0.6100
 2944/50000 [>.............................] - ETA: 9s - loss: 0.6094
 3264/50000 [>.............................] - ETA: 9s - loss: 0.6090
 3584/50000 [=>............................] - ETA: 8s - loss: 0.6086
 3904/50000 [=>............................] - ETA: 8s - loss: 0.6079
 4224/50000 [=>............................] - ETA: 8s - loss: 0.6076
 4608/50000 [=>............................] - ETA: 8s - loss: 0.6075
 4928/50000 [=>............................] - ETA: 8s - loss: 0.6076
 5184/50000 [==>...........................] - ETA: 8s - loss: 0.6082
 5440/50000 [==>...........................] - ETA: 8s - loss: 0.6083
